OBS,SP500_OPEN,FTSE_OPEN,R_SP500_OPEN,R_FTSE_OPEN
12/26/2001,1144.65,,,
12/27/2001,1149.37,5177.4,0.411505276,
12/28/2001,1157.13,5213.2,0.672883527,0.689087091
12/31/2001,1161.02,5242.4,0.335612765,0.558553807
01/01/2002,,,,
01/02/2002,1148.08,5217.4,,
01/03/2002,1154.67,5218.3,0.572360698,0.017248484
01/04/2002,1165.27,5318.8,0.913823096,1.907603565
01/07/2002,1172.51,5323.8,0.619393026,0.093962009
01/08/2002,1164.89,5293.6,-0.652008813,-0.568879037
01/09/2002,1160.71,5250.4,-0.359477511,-0.819427954
1/10/2002,1155.14,5228.5,-0.48103381,-0.417983412
1/11/2002,1156.55,5190.7,0.12198869,-0.725586721
1/14/2002,1145.6,5198.6,-0.951291843,0.152079573
1/15/2002,1138.41,5113.5,-0.629596521,-1.650525731
1/16/2002,1146.19,5166,0.68108466,1.021459341
1/17/2002,1127.57,5127.6,-1.637852389,-0.746098122
1/18/2002,1138.88,5138.4,0.998044861,0.210403351
1/21/2002,,5126.8,,-0.226006409
1/22/2002,1127.58,5138.5,,0.227952521
1/23/2002,1119.31,5149.2,-0.736131929,0.208015472
1/24/2002,1128.18,5180.6,0.789329078,0.607951688
1/25/2002,1132.15,5233.1,0.351276502,1.008295703
1/28/2002,1133.28,5193,0.099760319,-0.769227184
1/29/2002,1133.06,5223.6,-0.019414563,0.58752545
1/30/2002,1100.64,5131.4,-2.90301086,-1.780829293
1/31/2002,1113.57,5089.3,1.167924178,-0.823822989
02/01/2002,1130.2,5164.8,1.482353763,1.472608311
02/04/2002,1122.2,5189.7,-0.710356388,0.480951239
02/05/2002,1094.44,5167.3,-2.504822741,-0.432558365
02/06/2002,1090.02,5093.4,-0.404677223,-1.44047244
02/07/2002,1083.51,5073.8,-0.59902734,-0.385554022
02/08/2002,1080.17,5127,-0.308733514,1.043064904
2/11/2002,1096.22,5128.1,1.474946215,0.021452741
2/12/2002,1111.94,5161.8,1.423833923,0.655013566
2/13/2002,1107.5,5135.7,-0.40010146,-0.506920241
2/14/2002,1118.51,5153.9,0.989221952,0.353755617
2/15/2002,1116.48,5208.7,-0.181656344,1.057659484
2/18/2002,,5182.5,,-0.504273915
2/19/2002,1104.18,5154.3,,-0.545624757
2/20/2002,1083.34,5092.5,-1.905411654,-1.206244864
2/21/2002,1097.98,5024.1,1.342326648,-1.352253569
2/22/2002,1080.95,5073.3,-1.563184387,0.974516002
2/25/2002,1089.84,5050.8,0.819061236,-0.444484686
2/26/2002,1109.43,5100.8,1.781547344,0.985074359
2/27/2002,1109.38,5139,-0.00450692,0.746111784
2/28/2002,1109.89,5178.4,0.04596106,0.763762024
03/01/2002,1106.73,5101,-0.285118978,-1.505952931
03/04/2002,1131.78,5169,2.238189307,1.324264727
03/05/2002,1153.84,5242,1.930389569,1.402385869
03/06/2002,1146.14,5214,-0.669573541,-0.535578939
03/07/2002,1162.77,5245.5,1.44053147,0.602325068
03/08/2002,1157.54,5282.1,-0.450802596,0.695317973
3/11/2002,1164.31,5285.7,0.583157326,0.068131496
3/12/2002,1168.26,5258.9,0.33868255,-0.508318148
3/13/2002,1165.58,5252.5,-0.229664517,-0.121772567
3/14/2002,1154.09,5272,-0.990666256,0.370564346
3/15/2002,1153.04,5261.4,-0.091022185,-0.201264617
3/18/2002,1166.16,5292.7,1.131436699,0.593136161
3/19/2002,1165.55,5299.9,-0.052322117,0.135943982
3/20/2002,1170.29,5316.1,0.405850273,0.305199935
3/21/2002,1151.85,5266.9,-1.588223588,-0.929799763
3/22/2002,1153.59,5253.3,0.150947353,-0.258550362
3/25/2002,1148.7,5250.5,-0.424795083,-0.05331404
3/26/2002,1131.87,5203.6,-1.475973597,-0.897261642
3/27/2002,1138.49,5195.5,0.58316908,-0.155782743
3/28/2002,1144.58,5214.7,0.533493449,0.368869412
3/29/2002,,,,
04/01/2002,1147.39,,,
04/02/2002,1146.54,5271.8,-0.074108629,
04/03/2002,1136.76,5251.4,-0.856660081,-0.387715249
04/04/2002,1125.4,5247.8,-1.004358268,-0.068576656
04/05/2002,1126.34,5209.5,0.083490994,-0.732505929
04/08/2002,1122.73,5233.6,-0.321021853,0.461549593
04/09/2002,1125.29,5178.6,0.227756079,-1.056462833
4/10/2002,1117.8,5179.6,-0.667831236,0.019308374
4/11/2002,1130.47,5229.1,1.12710076,0.951134593
4/12/2002,1103.69,5137.4,-2.397436413,-1.769206423
4/15/2002,1111.01,5161,0.661040019,0.458324425
4/16/2002,1102.55,5201.4,-0.764383273,0.779746095
4/17/2002,1128.37,5259.9,2.314843469,1.118419504
4/18/2002,1126.07,5263.9,-0.204041873,0.076018172
4/19/2002,1124.47,5229.4,-0.142188121,-0.657564814
4/22/2002,1125.17,5243.6,0.062232181,0.27117366
4/23/2002,1107.83,5221.5,-1.55309884,-0.42235684
4/24/2002,1100.96,5191,-0.622062048,-0.585836009
4/25/2002,1093.14,5218.2,-0.712823765,0.5226158
4/26/2002,1091.48,5197.5,-0.151971539,-0.397477409
4/29/2002,1076.32,5159,-1.398675814,-0.743497849
4/30/2002,1065.45,5153.9,-1.015057017,-0.098905263
05/01/2002,1076.92,5165.6,1.070786988,0.226755269
05/02/2002,1086.46,5125.5,0.881958957,-0.779318109
05/03/2002,1084.56,5174.1,-0.175032979,0.943732974
05/06/2002,1073.43,,-1.031524584,
05/07/2002,1052.67,5203.1,-1.952933522,
05/08/2002,1049.49,5119.9,-0.302546184,-1.611969419
05/09/2002,1088.85,5209.1,3.681776153,1.727218851
5/10/2002,1073.01,5197.6,-1.465431015,-0.221011554
5/13/2002,1054.99,5171.2,-1.693649506,-0.509221068
5/14/2002,1074.56,5204.8,1.837998726,0.647650683
5/15/2002,1097.28,5239.5,2.092311483,0.66447972
5/16/2002,1091.07,5259.1,-0.567552418,0.373383552
5/17/2002,1098.23,5248.5,0.654092681,-0.201758795
5/20/2002,1106.59,5218,0.758342183,-0.582813478
5/21/2002,1091.88,5208.1,-1.338223358,-0.189908076
5/22/2002,1079.88,5197.2,-1.105105732,-0.209508692
5/23/2002,1086.02,5151.9,0.56697137,-0.875444035
5/24/2002,1097.08,5175.3,1.013246725,0.453172981
5/27/2002,,5169.1,,-0.119871636
5/28/2002,1083.82,5136.3,,-0.636561623
5/29/2002,1074.55,5074.2,-0.858986828,-1.216409886
5/30/2002,1067.66,5083,-0.64326315,0.173276143
5/31/2002,1064.66,5040.8,-0.281383843,-0.833683882
06/03/2002,1067.14,,0.232667335,
06/04/2002,1040.68,,-2.510782707,
06/05/2002,1040.69,5085.1,0.000960906,
06/06/2002,1049.9,4989.1,0.881096684,-1.905916222
06/07/2002,1029.15,4957.6,-1.996170272,-0.633378011
6/10/2002,1027.53,4920.4,-0.157535478,-0.753192465
6/11/2002,1030.74,4928.2,0.311912684,0.158398181
6/12/2002,1013.26,4934.8,-1.710413517,0.133833539
6/13/2002,1020.26,4851.7,0.688464106,-1.698298622
6/14/2002,1009.56,4771.9,-1.054290441,-1.658461056
6/17/2002,1007.27,4630.8,-0.227089143,-3.001490909
6/18/2002,1036.17,4756.8,2.82875221,2.684553391
6/19/2002,1037.14,4702,0.093570192,-1.158722314
6/20/2002,1019.99,4652.4,-1.667410163,-1.060473464
6/21/2002,1006.29,4580.3,-1.352252281,-1.561871732
6/24/2002,989.14,4605.3,-1.718970076,0.5443316
6/25/2002,992.72,4541.9,0.361277173,-1.386238746
6/26/2002,976.14,4631,-1.684263172,1.942740079
6/27/2002,973.53,4531,-0.267737777,-2.183016181
6/28/2002,990.64,4540.6,1.742255793,0.211649623
07/01/2002,989.82,4656.4,-0.082809049,2.518345548
07/02/2002,968.65,4685.8,-2.161975888,0.629404146
07/03/2002,948.09,4546.8,-2.145391508,-3.011297002
07/04/2002,,4392.6,,-3.450238193
07/05/2002,953.99,4471.2,,1.773552207
07/08/2002,989.03,4615.6,3.607147562,3.178504137
07/09/2002,976.98,4601.3,-1.225848383,-0.310299807
7/10/2002,952.83,4542.9,-2.502967731,-1.277329762
7/11/2002,920.47,4420.1,-3.455209453,-2.740325438
7/12/2002,927.37,4230,0.746821377,-4.396032721
7/15/2002,921.39,4224.1,-0.646922354,-0.139577269
7/16/2002,917.93,3994.5,-0.37622644,-5.588780543
7/17/2002,901.05,4021.9,-1.856038503,0.683601285
7/18/2002,905.45,4190.6,0.487130772,4.108949398
7/19/2002,881.56,4297.3,-2.673899237,2.514299673
7/22/2002,847.76,4098.3,-3.909548845,-4.741466493
7/23/2002,819.85,3895.5,-3.347618017,-5.075021279
7/24/2002,797.71,3858,-2.737627382,-0.967312631
7/25/2002,843.42,3777.1,5.571993169,-2.119239506
7/26/2002,838.68,3965.9,-0.563582729,4.877629604
7/29/2002,852.84,4016.6,1.674272935,1.270295816
7/30/2002,898.96,4202.7,5.266658297,4.529140227
7/31/2002,902.78,4180.9,0.42403518,-0.520064152
08/01/2002,911.62,4246.2,0.974434518,1.549793096
08/02/2002,884.4,4044.5,-3.031378759,-4.866653185
08/05/2002,864.24,4075.5,-2.305894097,0.763550508
08/06/2002,834.6,3996.4,-3.489793985,-1.959948268
08/07/2002,859.57,4131,2.947969605,3.312555254
08/08/2002,876.77,4094.4,1.981243607,-0.889932199
08/09/2002,898.73,4240.5,2.473795538,3.50610004
8/12/2002,908.64,4322.4,1.096632047,1.912961673
8/13/2002,903.8,4221.6,-0.534087915,-2.359660044
8/14/2002,884.21,4271.7,-2.191350599,1.179767136
8/15/2002,919.62,4171.1,3.926595025,-2.383208448
8/16/2002,930.25,4327.5,1.149282599,3.681021807
8/19/2002,928.77,4330,-0.159223711,0.057753395
8/20/2002,950.7,4426.8,2.333742524,2.210943339
8/21/2002,937.43,4368.9,-1.405646697,-1.316571423
8/22/2002,949.36,4364.8,1.264598497,-0.093889195
8/23/2002,962.7,4434.7,1.395376343,1.58876005
8/26/2002,940.86,,-2.294748616,
8/27/2002,947.95,4389.8,0.750740763,
8/28/2002,934.82,4449.7,-1.394776086,1.355301021
8/29/2002,917.87,4274,-1.829822899,-4.028652128
8/30/2002,917.8,4209.3,-0.007626643,-1.525379381
09/02/2002,,4227.3,,0.42671283
09/03/2002,916.07,4180.9,,-1.103695702
09/04/2002,878.02,4028.6,-4.242340855,-3.71076133
09/05/2002,893.4,4026.9,1.73650365,-0.042207188
09/06/2002,879.15,4011,-1.607887733,-0.395626239
09/09/2002,893.92,4107.2,1.666075412,2.370094435
9/10/2002,902.96,4062.4,1.006196994,-1.096759917
9/11/2002,910.63,4175.5,0.845841202,2.746017964
9/12/2002,909.45,4210.7,-0.129664648,0.839479305
9/13/2002,886.91,4084.9,-2.509650964,-3.033165645
9/16/2002,889.81,4008,0.326444524,-1.900488443
9/17/2002,891.1,4044.3,0.144869783,0.90161186
9/18/2002,873.52,4025.1,-1.992562891,-0.47587271
9/19/2002,869.46,3865.4,-0.465869642,-4.048458571
9/20/2002,843.32,3813.5,-3.052584663,-1.351776695
9/23/2002,845.39,3860.1,0.245157669,1.214568725
9/24/2002,833.7,3739.4,-1.392443393,-3.176791913
9/25/2002,819.27,3671.1,-1.745992556,-1.843382607
9/26/2002,839.66,3696.2,2.458334814,0.681392019
9/27/2002,854.95,3850.6,1.80459397,4.092371544
9/30/2002,827.37,3907.2,-3.279099248,1.459202462
10/01/2002,815.28,3721.8,-1.472038269,-4.861358271
10/02/2002,843.77,3797.4,3.434833309,2.01091998
10/03/2002,827.91,3905.2,-1.897549278,2.799237634
10/04/2002,818.95,3880.3,-1.08814209,-0.639652814
10/07/2002,800.58,3813.8,-2.268656695,-1.728640282
10/08/2002,785.28,3780.9,-1.92961229,-0.866399089
10/09/2002,798.55,3730.5,1.675724102,-1.34198036
10/10/2002,776.76,3742.4,-2.766616076,0.318484392
10/11/2002,803.92,3777.3,3.43683394,0.928235185
10/14/2002,835.32,3953.4,3.831512323,4.556649947
10/15/2002,841.44,3931.6,0.729982487,-0.552950046
10/16/2002,881.27,4130.3,4.624933906,4.930357585
10/17/2002,860.02,4057.7,-2.440840411,-1.773373293
10/18/2002,879.2,4170.7,2.20567583,2.74675768
10/21/2002,884.39,4130.5,0.588573873,-0.968542241
10/22/2002,899.72,4133.8,1.718546199,0.079861578
10/23/2002,890.16,4118.9,-1.068238196,-0.361094337
10/24/2002,896.14,4006.9,0.669542892,-2.756826241
10/25/2002,882.5,4103.7,-1.533786196,2.387113077
10/28/2002,897.65,4051.1,1.702144851,-1.29005566
10/29/2002,890.23,4090.5,-0.830038101,0.967876279
10/30/2002,882.15,3935.9,-0.911774673,-3.852763961
10/31/2002,890.71,4002.7,0.965678793,1.682956105
11/01/2002,885.76,4039.7,-0.557286395,0.920129838
11/04/2002,900.96,3997,1.701482796,-1.062635206
11/05/2002,908.35,4141.5,0.816890538,3.551396133
11/06/2002,915.39,4146.1,0.772043709,0.11100923
11/07/2002,923.76,4103.7,0.910209367,-1.027912757
11/08/2002,902.65,4081.3,-2.311741626,-0.547344067
11/11/2002,894.74,4034.6,-0.880170811,-1.15084009
11/12/2002,876.19,4015.6,-2.095021088,-0.472038838
11/13/2002,882.95,4085,0.768561146,1.713495248
11/14/2002,882.53,4029.4,-0.04757913,-1.370424681
11/15/2002,904.27,4053.1,2.43352058,0.586453892
11/18/2002,909.83,4091.6,0.612978051,0.945407118
11/19/2002,900.36,4116,-1.046308553,0.594572637
11/20/2002,896.74,4096.5,-0.402871838,-0.474886737
11/21/2002,914.15,4094.9,1.92287068,-0.039065362
11/22/2002,933.76,4190,2.122477412,2.295843695
11/25/2002,930.55,4175.2,-0.34436367,-0.353847259
11/26/2002,932.87,4122.2,0.249004647,-1.277525992
11/27/2002,913.31,4071,-2.119049272,-1.249833191
11/28/2002,,4144.2,,1.782109682
11/29/2002,938.87,4185.4,,0.989251248
12/02/2002,936.31,4169.4,-0.273040624,-0.383013826
12/03/2002,934.53,4154.3,-0.190288912,-0.362819817
12/04/2002,920.75,4075.4,-1.485517378,-1.917504101
12/05/2002,917.58,4048.6,-0.344878574,-0.659775904
12/06/2002,906.55,4032.4,-1.209358372,-0.400941015
12/09/2002,912.23,4013.5,0.624596539,-0.469805361
12/10/2002,892,3933.9,-2.242601868,-2.003237837
12/11/2002,904.45,3925,1.386089157,-0.226494899
12/12/2002,904.96,3974.9,0.056371968,1.263323932
12/13/2002,901.58,3935.3,-0.374196413,-1.001247271
12/16/2002,889.48,3878.1,-1.351175738,-1.464177487
12/17/2002,910.4,3984,2.324704106,2.694099675
12/18/2002,902.99,3908.7,-0.817258421,-1.908150183
12/19/2002,890.02,3835.2,-1.446754477,-1.89832532
12/20/2002,884.25,3841.4,-0.65041063,0.161529879
12/23/2002,895.74,3889.9,1.291036421,1.254656687
12/24/2002,897.38,3936.9,0.182921439,1.201016123
12/25/2002,,,,
12/26/2002,892.47,,,
12/27/2002,889.66,3942.1,-0.315353238,
12/30/2002,875.4,3829.4,-1.615844251,-2.900544329
12/31/2002,879.39,3900.6,0.454756054,1.84222545
01/01/2003,,,,
01/02/2003,879.82,3940.4,,
01/03/2003,909.03,4009.5,3.266075584,1.738430427
01/06/2003,908.59,4004.9,-0.048414961,-0.114793385
01/07/2003,929.01,4001.4,2.22255557,-0.087431154
01/08/2003,922.93,3957.4,-0.656611104,-1.105705591
01/09/2003,909.93,3924.8,-1.41857185,-0.827184945
1/10/2003,927.58,3934,1.921137066,0.234132544
1/13/2003,927.57,3974.1,-0.00107808,1.014158741
1/14/2003,926.26,3948.3,-0.141329056,-0.651320085
1/15/2003,931.66,3945.6,0.581296849,-0.068407254
1/16/2003,918.22,3887.8,-1.453092794,-1.475758904
1/17/2003,914.6,3881.8,-0.39502021,-0.154448136
1/20/2003,,3820.6,,-1.589148524
1/21/2003,901.78,3778.6,,-1.105390769
1/22/2003,887.62,3736.7,-1.58268644,-1.115070167
1/23/2003,878.36,3678,-1.04871911,-1.58337428
1/24/2003,887.34,3622.2,1.017169103,-1.528755013
1/27/2003,861.4,3603.7,-2.966925079,-0.512048061
1/28/2003,847.48,3480.8,-1.629173246,-3.469894301
1/29/2003,858.54,3490,1.296603199,0.263958379
1/30/2003,864.36,3483.8,0.675607654,-0.177808415
1/31/2003,844.61,3578.7,-2.311436634,2.687595391
02/03/2003,855.7,3567.4,1.304486507,-0.316256683
02/04/2003,860.32,3689.4,0.538456564,3.362680406
02/05/2003,848.2,3590.1,-1.418795602,-2.728378594
02/06/2003,843.59,3678.7,-0.544986247,2.437937163
02/07/2003,838.15,3597,-0.64695125,-2.245926419
2/10/2003,829.69,3599.2,-1.014494503,0.061143383
2/11/2003,835.97,3579.1,0.754059022,-0.560022639
2/12/2003,829.2,3669.2,-0.813134671,2.486228249
2/13/2003,818.68,3616.1,-1.276809345,-1.457755764
2/14/2003,817.37,3610.8,-0.160141839,-0.146674257
2/17/2003,,3611.9,,0.030459524
2/18/2003,834.89,3692.4,,2.204270346
2/19/2003,851.17,3729.5,1.931189396,0.999752328
2/20/2003,845.13,3658.3,-0.712141193,-1.927561778
2/21/2003,837.1,3687.2,-0.954692401,0.786880379
2/24/2003,848.17,3727.1,1.313754973,1.076308894
2/25/2003,832.58,3701.8,-1.855177406,-0.681126353
2/26/2003,838.57,3621.5,0.716874685,-2.193088319
2/27/2003,827.55,3593.3,-1.32285318,-0.781730432
2/28/2003,837.28,3569.9,1.168901424,-0.653341614
03/03/2003,841.15,3655.6,0.461146054,2.372265422
03/04/2003,834.81,3684.7,-0.756584912,0.792887279
03/05/2003,821.99,3625.3,-1.547592452,-1.62520677
03/06/2003,829.85,3563.5,0.951673203,-1.719383554
03/07/2003,822.1,3555.4,-0.938291941,-0.227563345
3/10/2003,828.89,3491.6,0.822541419,-1.810749063
3/11/2003,807.48,3436,-2.616916936,-1.605207976
3/12/2003,800.73,3452.7,-0.83944754,0.484852954
3/13/2003,804.19,3287,0.431174808,-4.918123898
3/14/2003,831.89,3486.9,3.386466087,5.903779465
3/17/2003,833.27,3601.8,0.165749876,3.242063117
3/18/2003,862.79,3722.3,3.481360498,3.29080363
3/19/2003,866.45,3747.3,0.423307981,0.669382386
3/20/2003,874.02,3765.4,0.86988546,0.481851665
3/21/2003,875.84,3765.7,0.208016716,0.007966964
3/24/2003,895.79,3861.1,2.252258465,2.501835003
3/25/2003,864.23,3743.3,-3.586707342,-3.098454165
3/26/2003,874.74,3762,1.208776226,0.498315556
3/27/2003,869.95,3793.1,-0.549096061,0.823289584
3/28/2003,868.52,3729.1,-0.164512511,-1.701670904
3/31/2003,863.5,3708.5,-0.579671604,-0.553943548
04/01/2003,848.18,3613.3,-1.790102017,-2.600599999
04/02/2003,858.48,3684.8,1.20705062,1.959476788
04/03/2003,880.9,3753.4,2.57807285,1.844584579
04/04/2003,876.45,3771.1,-0.506445445,0.470464021
04/07/2003,878.85,3814.4,0.273457699,1.141664236
04/08/2003,879.93,3935.8,0.122812419,3.133078644
04/09/2003,878.29,3868.8,-0.186552363,-1.716978345
4/10/2003,865.99,3861.4,-1.410347408,-0.191456942
4/11/2003,871.58,3803.3,0.643429535,-1.516070109
4/14/2003,868.3,3808.1,-0.377037943,0.126126616
4/15/2003,885.23,3849.4,1.931022118,1.078691491
4/16/2003,890.81,3916.8,0.628366294,1.73577019
4/17/2003,879.91,3854.9,-1.231153167,-1.592992755
4/18/2003,,,,
4/21/2003,893.58,,,
4/22/2003,892.01,3889.2,-0.175852285,
4/23/2003,911.37,3917.7,2.147161862,0.730126596
4/24/2003,919.02,3966.5,0.835892301,1.237934685
4/25/2003,911.43,3899,-0.829309022,-1.716398376
4/28/2003,898.81,3870.2,-1.394312849,-0.741392471
4/29/2003,914.84,3940.3,1.76775204,1.795067725
4/30/2003,917.84,3927.8,0.327389689,-0.317738984
05/01/2003,916.92,3926,-0.100285604,-0.045837684
05/02/2003,916.3,3880.1,-0.067640548,-1.176016936
05/05/2003,930.08,,1.492678198,
05/06/2003,926.55,3952.6,-0.380259314,
05/07/2003,934.39,4006.4,0.842589915,1.351949226
05/08/2003,929.62,3992.9,-0.511800947,-0.337529854
05/09/2003,920.27,3928.9,-1.010879525,-1.615829546
5/12/2003,933.41,3969.4,1.417744173,1.025546129
5/13/2003,945.11,3987.4,1.245677586,0.452443965
5/14/2003,942.3,3999.9,-0.297762762,0.312997138
5/15/2003,939.28,3975,-0.321007089,-0.62446127
5/16/2003,946.67,4011.1,0.783693929,0.904076981
5/19/2003,944.3,4049,-0.250665134,0.940441913
5/20/2003,920.77,3941.3,-2.523363576,-2.695931892
5/21/2003,919.73,3971.6,-0.11301278,0.765841805
5/22/2003,923.42,3936.4,0.400402022,-0.890243613
5/23/2003,931.87,3990.4,0.910915105,1.362487646
5/26/2003,,,,
5/27/2003,933.22,3979.8,,
5/28/2003,951.48,3992.4,1.937769552,0.316098705
5/29/2003,953.22,4071.9,0.182705989,1.971716716
5/30/2003,949.64,4083.6,-0.376276155,0.286923132
06/02/2003,963.59,4048.1,1.458292753,-0.873131708
06/03/2003,967,4129.3,0.353260252,1.986026584
06/04/2003,971.56,4115.7,0.470453162,-0.329897206
06/05/2003,986.24,4126.6,1.499670562,0.264489435
06/06/2003,990.14,4104.3,0.394661458,-0.541861876
06/09/2003,987.76,4150.8,-0.240659401,1.126588214
6/10/2003,975.93,4129.1,-1.204889073,-0.52416212
6/11/2003,984.84,4113,0.90883289,-0.39067763
6/12/2003,997.48,4150.1,1.275290701,0.897974109
6/13/2003,998.51,4161.3,0.103206939,0.269509512
6/16/2003,988.61,4134.1,-0.996425169,-0.655787484
6/17/2003,1010.74,4152.9,2.213809869,0.453723477
6/18/2003,1011.66,4190.4,0.090981019,0.898930939
6/19/2003,1010.09,4207,-0.155311024,0.395360984
6/20/2003,994.7,4131.5,-1.535353062,-1.810926745
6/23/2003,995.69,4160.1,0.099478,0.689857529
6/24/2003,981.64,4087.9,-1.42113218,-1.750772168
6/25/2003,983.45,4060.9,0.184215533,-0.662676684
6/26/2003,975.32,4067.9,-0.830117542,0.172227186
6/27/2003,985.82,4041.7,1.070815988,-0.646150024
6/30/2003,976.22,4067.8,-0.978581131,0.643691723
07/01/2003,974.5,4031.2,-0.17634519,-0.903821439
07/02/2003,982.32,3963.9,0.79926019,-1.683570928
07/03/2003,993.75,4006.9,1.156854512,1.078948591
07/04/2003,,4024.8,,0.445734518
07/07/2003,985.7,4021.5,,-0.082025283
07/08/2003,1004.42,4074.8,1.88134908,1.316669837
07/09/2003,1007.84,4073.6,0.33991664,-0.029453635
7/10/2003,1002.21,4054.7,-0.560186535,-0.465042729
7/11/2003,988.7,4028.8,-1.357189162,-0.640813723
7/14/2003,998.14,4058.1,0.950259813,0.724631891
7/15/2003,1003.86,4127.6,0.571430126,1.698124048
7/16/2003,1000.42,4102.5,-0.343265749,-0.609958028
7/17/2003,994,4077.1,-0.643798415,-0.621059261
7/18/2003,981.73,4056.6,-1.242088519,-0.504076703
7/21/2003,993.32,4073.2,1.173654646,0.408374697
7/22/2003,978.8,4044.3,-1.472553635,-0.712044893
7/23/2003,988.11,4079.7,0.946669601,0.871497392
7/24/2003,988.61,4086.5,0.050588855,0.166540167
7/25/2003,981.6,4149.6,-0.711602274,1.532308608
7/28/2003,998.68,4131.2,1.725051362,-0.444402238
7/29/2003,996.52,4148.8,-0.216519732,0.425121413
7/30/2003,989.28,4137,-0.729180389,-0.284824832
7/31/2003,987.49,4141.2,-0.181103567,0.101471343
08/01/2003,990.31,4157,0.285165528,0.380805936
08/04/2003,980.15,4098.4,-1.031240425,-1.419700663
08/05/2003,982.82,4100.1,0.272036928,0.041471001
08/06/2003,965.46,4121,-1.782131876,0.50844887
08/07/2003,967.08,4070.4,0.167655043,-1.235457763
08/08/2003,974.12,4095.6,0.725327721,0.617195199
8/11/2003,977.59,4147.8,0.355585989,1.266484648
8/12/2003,980.59,4176.7,0.306407209,0.694338786
8/13/2003,990.35,4185.6,0.990398468,0.212860179
8/14/2003,984.03,4180.7,-0.640203161,-0.117136621
8/15/2003,990.51,4237.8,0.656357761,1.356557003
8/18/2003,990.67,4247.3,0.01615199,0.223922027
8/19/2003,999.74,4272.1,0.911376327,0.582202269
8/20/2003,1002.35,4250.8,0.260727687,-0.499830911
8/21/2003,1000.3,4217.4,-0.204728806,-0.788837609
8/22/2003,1003.27,4223.5,0.296471017,0.144534376
8/25/2003,993.06,,-1.022885898,
8/26/2003,993.71,4225.9,0.065432841,
8/27/2003,996.73,4177.4,0.303450726,-1.154321244
8/28/2003,996.79,4206.4,0.006019503,0.691813155
8/29/2003,1002.84,4198,0.605113792,-0.19989536
09/01/2003,,4161.1,,-0.8828759
09/02/2003,1008.01,4204.4,,1.035213357
09/03/2003,1021.99,4204.4,1.377361676,0
09/04/2003,1026.27,4262.1,0.417916303,1.36304006
09/05/2003,1027.97,4248.8,0.16551137,-0.312540644
09/08/2003,1021.39,4257.2,-0.642153903,0.197507706
09/09/2003,1031.64,4292.1,0.998532429,0.816445647
9/10/2003,1023.17,4263.9,-0.824411792,-0.659188923
9/11/2003,1010.92,4252.1,-1.204484374,-0.277125588
9/12/2003,1016.42,4242.2,0.542584223,-0.233097594
9/15/2003,1018.63,4237.8,0.217193766,-0.103773594
9/16/2003,1014.81,4260.9,-0.375718437,0.543613891
9/17/2003,1029.32,4299,1.419698719,0.890203194
9/18/2003,1025.97,4293,-0.325988349,-0.139664827
9/19/2003,1039.58,4314.7,1.317827888,0.504200796
9/22/2003,1036.3,4257,-0.316010822,-1.346311036
9/23/2003,1022.82,4228.2,-1.30931588,-0.678831627
9/24/2003,1029.03,4221.7,0.605309254,-0.153848005
9/25/2003,1009.38,4236.4,-1.928032997,0.347596146
9/26/2003,1003.27,4202.2,-0.60716158,-0.810565431
9/29/2003,996.85,4157.1,-0.641963687,-1.079048188
9/30/2003,1006.58,4142.7,0.971341799,-0.346996661
10/01/2003,995.97,4091.3,-1.059658863,-1.248498121
10/02/2003,1018.22,4169.2,2.209414713,1.886140292
10/03/2003,1020.24,4209.1,0.198188894,0.952467724
10/06/2003,1029.85,4274,0.937526683,1.530130878
10/07/2003,1034.35,4270.1,0.436004954,-0.091291073
10/08/2003,1039.25,4272,0.472608904,0.044485549
10/09/2003,1033.78,4268.6,-0.527731166,-0.079619703
10/10/2003,1038.73,4313.9,0.47768256,1.055646273
10/13/2003,1038.06,4311,-0.064522655,-0.067247159
10/14/2003,1045.35,4362.3,0.699817103,1.182954544
10/15/2003,1049.48,4334.1,0.394304583,-0.648546498
10/16/2003,1046.76,4368.8,-0.259512415,0.797439563
10/17/2003,1050.07,4339.7,0.315714936,-0.668315056
10/20/2003,1039.32,4344,-1.029017547,0.099036133
10/21/2003,1044.68,4347.5,0.514396528,0.080538461
10/22/2003,1046.03,4352.3,0.129142749,0.110347376
10/23/2003,1030.36,4285.6,-1.509379018,-1.544387542
10/24/2003,1033.77,4240.2,0.330405847,-1.065012764
10/27/2003,1028.91,4239,-0.471232474,-0.028304557
10/28/2003,1031.13,4251.3,0.215529879,0.289742615
10/29/2003,1046.79,4272.9,1.507305045,0.506793511
10/30/2003,1048.11,4265.7,0.126020352,-0.168645954
10/31/2003,1046.94,4300.9,-0.111691857,0.821800904
11/03/2003,1050.71,4287.6,0.359450248,-0.309716729
11/04/2003,1059.02,4332.6,0.787782605,1.044068787
11/05/2003,1053.25,4330.3,-0.546333031,-0.053100002
11/06/2003,1051.81,4303.4,-0.136813224,-0.623141574
11/07/2003,1058.05,4324.2,0.591510166,0.482174424
11/10/2003,1053.21,4376.9,-0.458494783,1.211355907
11/11/2003,1047.11,4341.8,-0.580865502,-0.805170258
11/12/2003,1046.57,4345.1,-0.051583815,0.075976474
11/13/2003,1058.56,4371.2,1.139134367,0.598879754
11/14/2003,1058.41,4373,-0.014171198,0.041170148
11/17/2003,1050.35,4397,-0.764434004,0.547321777
